arrivaldate,arrivalstation,crawler,departuredate,departurestation,fullfare,productclass,scandate,trajeto
2025-03-02T20:30:00,GRU,gol,2025-03-02T19:15:00,CWB,619.89,MX,19-12-2024,volta
2025-03-02T12:45:00,GIG,gol,2025-03-02T11:20:00,CWB,1110.89,LT,19-12-2024,volta
2025-03-02T12:45:00,GIG,gol,2025-03-02T11:20:00,CWB,1235.89,PL,19-12-2024,volta
2025-03-02T12:45:00,GIG,gol,2025-03-02T11:20:00,CWB,1390.89,MX,19-12-2024,volta
2025-02-22T11:40:00,AJU,gol,2025-02-22T09:00:00,GRU,490.34,LT,19-12-2024,ida
2025-02-22T11:40:00,AJU,gol,2025-02-22T09:00:00,GRU,615.34,PL,19-12-2024,ida
2025-02-22T11:40:00,AJU,gol,2025-02-22T09:00:00,GRU,765.34,MX,19-12-2024,ida
2025-02-22T16:55:00,AJU,gol,2025-02-22T14:15:00,GRU,490.34,LT,19-12-2024,ida
2025-02-22T16:55:00,AJU,gol,2025-02-22T14:15:00,GRU,615.34,PL,19-12-2024,ida
2025-02-22T16:55:00,AJU,gol,2025-02-22T14:15:00,GRU,765.34,MX,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,728.34,LT,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,853.34,PL,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,1008.34,MX,19-12-2024,ida
2025-03-02T20:25:00,GRU,gol,2025-03-02T17:40:00,AJU,941.61,LT,19-12-2024,volta
2025-03-02T20:25:00,GRU,gol,2025-03-02T17:40:00,AJU,1066.61,PL,19-12-2024,volta
2025-03-02T20:25:00,GRU,gol,2025-03-02T17:40:00,AJU,1221.61,MX,19-12-2024,volta
2025-03-02T13:05:00,SSA,gol,2025-03-02T12:10:00,AJU,2753.61,LT,19-12-2024,volta
2025-03-02T13:05:00,SSA,gol,2025-03-02T12:10:00,AJU,2878.61,PL,19-12-2024,volta
2025-03-02T13:05:00,SSA,gol,2025-03-02T12:10:00,AJU,3048.61,MX,19-12-2024,volta
2025-03-02T13:05:00,SSA,gol,2025-03-02T12:10:00,AJU,2753.61,LT,19-12-2024,volta
2025-03-02T13:05:00,SSA,gol,2025-03-02T12:10:00,AJU,2878.61,PL,19-12-2024,volta
2025-03-02T13:05:00,SSA,gol,2025-03-02T12:10:00,AJU,3048.61,MX,19-12-2024,volta
2025-02-23T02:55:00,BEL,gol,2025-02-22T23:15:00,GRU,557.34,LT,19-12-2024,ida
2025-02-23T02:55:00,BEL,gol,2025-02-22T23:15:00,GRU,682.34,PL,19-12-2024,ida
2025-02-23T02:55:00,BEL,gol,2025-02-22T23:15:00,GRU,832.34,MX,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,557.34,LT,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,682.34,PL,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,832.34,MX,19-12-2024,ida
2025-03-02T07:45:00,GRU,gol,2025-03-02T04:25:00,BEL,577.82,LT,19-12-2024,volta
2025-03-02T07:45:00,GRU,gol,2025-03-02T04:25:00,BEL,702.82,PL,19-12-2024,volta
2025-03-02T07:45:00,GRU,gol,2025-03-02T04:25:00,BEL,852.82,MX,19-12-2024,volta
2025-03-02T19:30:00,BSB,gol,2025-03-02T16:50:00,BEL,1190.82,LT,19-12-2024,volta
2025-03-02T19:30:00,BSB,gol,2025-03-02T16:50:00,BEL,1315.82,PL,19-12-2024,volta
2025-03-02T19:30:00,BSB,gol,2025-03-02T16:50:00,BEL,1475.82,MX,19-12-2024,volta
2025-02-22T18:45:00,CGR,gol,2025-02-22T17:55:00,GRU,294.34,PO,19-12-2024,ida
2025-02-22T18:45:00,CGR,gol,2025-02-22T17:55:00,GRU,317.34,LT,19-12-2024,ida
2025-02-22T18:45:00,CGR,gol,2025-02-22T17:55:00,GRU,442.34,PL,19-12-2024,ida
2025-02-22T18:45:00,CGR,gol,2025-02-22T17:55:00,GRU,592.34,MX,19-12-2024,ida
2025-03-02T13:30:00,GRU,gol,2025-03-02T10:45:00,CGR,299.57,PO,19-12-2024,volta
2025-03-02T13:30:00,GRU,gol,2025-03-02T10:45:00,CGR,322.57,LT,19-12-2024,volta
2025-03-02T13:30:00,GRU,gol,2025-03-02T10:45:00,CGR,447.57,PL,19-12-2024,volta
2025-03-02T13:30:00,GRU,gol,2025-03-02T10:45:00,CGR,597.57,MX,19-12-2024,volta
2025-03-02T22:05:00,GRU,gol,2025-03-02T19:15:00,CGR,299.57,PO,19-12-2024,volta
2025-03-02T22:05:00,GRU,gol,2025-03-02T19:15:00,CGR,322.57,LT,19-12-2024,volta
2025-03-02T22:05:00,GRU,gol,2025-03-02T19:15:00,CGR,447.57,PL,19-12-2024,volta
2025-03-02T22:05:00,GRU,gol,2025-03-02T19:15:00,CGR,597.57,MX,19-12-2024,volta
2025-02-22T10:50:00,GYN,gol,2025-02-22T09:10:00,GRU,426.34,LT,19-12-2024,ida
2025-02-22T10:50:00,GYN,gol,2025-02-22T09:10:00,GRU,551.34,PL,19-12-2024,ida
2025-02-22T10:50:00,GYN,gol,2025-02-22T09:10:00,GRU,701.34,MX,19-12-2024,ida
2025-02-22T18:50:00,GYN,gol,2025-02-22T17:10:00,GRU,305.34,LT,19-12-2024,ida
2025-02-22T18:50:00,GYN,gol,2025-02-22T17:10:00,GRU,430.34,PL,19-12-2024,ida
2025-02-22T18:50:00,GYN,gol,2025-02-22T17:10:00,GRU,575.34,MX,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,305.34,LT,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,430.34,PL,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,575.34,MX,19-12-2024,ida
2025-03-02T21:35:00,GRU,gol,2025-03-02T19:40:00,GYN,318.72,LT,19-12-2024,volta
2025-03-02T21:35:00,GRU,gol,2025-03-02T19:40:00,GYN,443.72,PL,19-12-2024,volta
2025-03-02T21:35:00,GRU,gol,2025-03-02T19:40:00,GYN,588.72,MX,19-12-2024,volta
2025-03-02T19:30:00,BSB,gol,2025-03-02T18:40:00,GYN,731.72,LT,19-12-2024,volta
2025-03-02T19:30:00,BSB,gol,2025-03-02T18:40:00,GYN,856.72,PL,19-12-2024,volta
2025-03-02T19:30:00,BSB,gol,2025-03-02T18:40:00,GYN,1011.72,MX,19-12-2024,volta
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,457.34,LT,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,582.34,PL,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,732.34,MX,19-12-2024,ida
2025-02-23T02:55:00,BEL,gol,2025-02-22T23:15:00,GRU,457.34,LT,19-12-2024,ida
2025-02-23T02:55:00,BEL,gol,2025-02-22T23:15:00,GRU,582.34,PL,19-12-2024,ida
2025-02-23T02:55:00,BEL,gol,2025-02-22T23:15:00,GRU,732.34,MX,19-12-2024,ida
2025-03-02T14:30:00,SSA,gol,2025-03-02T12:15:00,SLZ,833.97,LT,19-12-2024,volta
2025-03-02T14:30:00,SSA,gol,2025-03-02T12:15:00,SLZ,958.97,PL,19-12-2024,volta
2025-03-02T14:30:00,SSA,gol,2025-03-02T12:15:00,SLZ,1113.97,MX,19-12-2024,volta
2025-03-02T14:30:00,SSA,gol,2025-03-02T12:15:00,SLZ,833.97,LT,19-12-2024,volta
2025-03-02T14:30:00,SSA,gol,2025-03-02T12:15:00,SLZ,958.97,PL,19-12-2024,volta
2025-03-02T14:30:00,SSA,gol,2025-03-02T12:15:00,SLZ,1113.97,MX,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:30:00,SLZ,833.97,LT,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:30:00,SLZ,958.97,PL,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:30:00,SLZ,1113.97,MX,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:30:00,SLZ,645.97,LT,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:30:00,SLZ,770.97,PL,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:30:00,SLZ,920.97,MX,19-12-2024,volta
2025-02-22T10:40:00,VIX,gol,2025-02-22T09:10:00,GRU,265.34,PO,19-12-2024,ida
2025-02-22T10:40:00,VIX,gol,2025-02-22T09:10:00,GRU,288.34,LT,19-12-2024,ida
2025-02-22T10:40:00,VIX,gol,2025-02-22T09:10:00,GRU,413.34,PL,19-12-2024,ida
2025-02-22T10:40:00,VIX,gol,2025-02-22T09:10:00,GRU,558.34,MX,19-12-2024,ida
2025-02-22T16:45:00,VIX,gol,2025-02-22T15:20:00,GRU,265.34,PO,19-12-2024,ida
2025-02-22T16:45:00,VIX,gol,2025-02-22T15:20:00,GRU,288.34,LT,19-12-2024,ida
2025-02-22T16:45:00,VIX,gol,2025-02-22T15:20:00,GRU,413.34,PL,19-12-2024,ida
2025-02-22T16:45:00,VIX,gol,2025-02-22T15:20:00,GRU,558.34,MX,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,265.34,PO,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,288.34,LT,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,413.34,PL,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,558.34,MX,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1092.34,LT,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1217.34,PL,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1372.34,MX,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1092.34,LT,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1217.34,PL,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1372.34,MX,19-12-2024,ida
2025-03-02T12:45:00,GRU,gol,2025-03-02T11:10:00,VIX,536.46,LT,19-12-2024,volta
2025-03-02T12:45:00,GRU,gol,2025-03-02T11:10:00,VIX,661.46,PL,19-12-2024,volta
2025-03-02T12:45:00,GRU,gol,2025-03-02T11:10:00,VIX,811.46,MX,19-12-2024,volta
2025-03-02T21:15:00,GRU,gol,2025-03-02T19:35:00,VIX,302.46,LT,19-12-2024,volta
2025-03-02T21:15:00,GRU,gol,2025-03-02T19:35:00,VIX,427.46,PL,19-12-2024,volta
2025-03-02T21:15:00,GRU,gol,2025-03-02T19:35:00,VIX,572.46,MX,19-12-2024,volta
2025-03-02T21:15:00,GRU,gol,2025-03-02T19:35:00,VIX,279.46,PO,19-12-2024,volta
2025-03-02T09:40:00,GIG,gol,2025-03-02T08:30:00,VIX,946.46,LT,19-12-2024,volta
2025-03-02T09:40:00,GIG,gol,2025-03-02T08:30:00,VIX,1071.46,PL,19-12-2024,volta
2025-03-02T09:40:00,GIG,gol,2025-03-02T08:30:00,VIX,1226.46,MX,19-12-2024,volta
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1020.34,LT,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1145.34,PL,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1300.34,MX,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1020.34,LT,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1145.34,PL,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1300.34,MX,19-12-2024,ida
2025-02-23T00:30:00,REC,gol,2025-02-22T21:20:00,GRU,1020.34,LT,19-12-2024,ida
2025-02-23T00:30:00,REC,gol,2025-02-22T21:20:00,GRU,1145.34,PL,19-12-2024,ida
2025-02-23T00:30:00,REC,gol,2025-02-22T21:20:00,GRU,1300.34,MX,19-12-2024,ida
2025-02-23T02:55:00,BEL,gol,2025-02-22T23:15:00,GRU,1020.34,LT,19-12-2024,ida
2025-02-23T02:55:00,BEL,gol,2025-02-22T23:15:00,GRU,1145.34,PL,19-12-2024,ida
2025-02-23T02:55:00,BEL,gol,2025-02-22T23:15:00,GRU,1300.34,MX,19-12-2024,ida
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,1179.46,LT,19-12-2024,volta
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,1304.46,PL,19-12-2024,volta
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,1464.46,MX,19-12-2024,volta
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,1041.46,LT,19-12-2024,volta
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,1166.46,PL,19-12-2024,volta
2025-03-02T19:50:00,BSB,gol,2025-03-02T14:30:00,RBR,1321.46,MX,19-12-2024,volta
2025-02-22T12:00:00,NAT,gol,2025-02-22T08:40:00,GRU,1250.34,LT,19-12-2024,ida
2025-02-22T12:00:00,NAT,gol,2025-02-22T08:40:00,GRU,1375.34,PL,19-12-2024,ida
2025-02-22T12:00:00,NAT,gol,2025-02-22T08:40:00,GRU,1535.34,MX,19-12-2024,ida
2025-02-22T17:35:00,NAT,gol,2025-02-22T14:10:00,GRU,942.34,LT,19-12-2024,ida
2025-02-22T17:35:00,NAT,gol,2025-02-22T14:10:00,GRU,1067.34,PL,19-12-2024,ida
2025-02-22T17:35:00,NAT,gol,2025-02-22T14:10:00,GRU,1222.34,MX,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,808.34,LT,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,933.34,PL,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1088.34,MX,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,1250.34,LT,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,1375.34,PL,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,1535.34,MX,19-12-2024,ida
2025-03-02T08:30:00,GRU,gol,2025-03-02T05:10:00,NAT,1265.1,LT,19-12-2024,volta
2025-03-02T08:30:00,GRU,gol,2025-03-02T05:10:00,NAT,1390.1,PL,19-12-2024,volta
2025-03-02T08:30:00,GRU,gol,2025-03-02T05:10:00,NAT,1550.1,MX,19-12-2024,volta
2025-03-02T22:20:00,GRU,gol,2025-03-02T18:40:00,NAT,1182.1,LT,19-12-2024,volta
2025-03-02T22:20:00,GRU,gol,2025-03-02T18:40:00,NAT,1307.1,PL,19-12-2024,volta
2025-03-02T22:20:00,GRU,gol,2025-03-02T18:40:00,NAT,1467.1,MX,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:10:00,NAT,2370.1,LT,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:10:00,NAT,2495.1,PL,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:10:00,NAT,2665.1,MX,19-12-2024,volta
2025-03-02T09:45:00,GIG,gol,2025-03-02T06:30:00,NAT,2370.1,LT,19-12-2024,volta
2025-03-02T09:45:00,GIG,gol,2025-03-02T06:30:00,NAT,2495.1,PL,19-12-2024,volta
2025-03-02T09:45:00,GIG,gol,2025-03-02T06:30:00,NAT,2665.1,MX,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,2370.1,LT,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,2495.1,PL,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,2665.1,MX,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,2370.1,LT,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,2495.1,PL,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T12:05:00,NAT,2665.1,MX,19-12-2024,volta
2025-03-02T20:00:00,BSB,gol,2025-03-02T17:05:00,NAT,2370.1,LT,19-12-2024,volta
2025-03-02T20:00:00,BSB,gol,2025-03-02T17:05:00,NAT,2495.1,PL,19-12-2024,volta
2025-03-02T20:00:00,BSB,gol,2025-03-02T17:05:00,NAT,2665.1,MX,19-12-2024,volta
2025-02-22T10:30:00,FLN,gol,2025-02-22T09:10:00,GRU,1053.34,LT,19-12-2024,ida
2025-02-22T10:30:00,FLN,gol,2025-02-22T09:10:00,GRU,1178.34,PL,19-12-2024,ida
2025-02-22T10:30:00,FLN,gol,2025-02-22T09:10:00,GRU,1333.34,MX,19-12-2024,ida
2025-02-22T18:30:00,FLN,gol,2025-02-22T17:10:00,GRU,363.34,LT,19-12-2024,ida
2025-02-22T18:30:00,FLN,gol,2025-02-22T17:10:00,GRU,488.34,PL,19-12-2024,ida
2025-02-22T18:30:00,FLN,gol,2025-02-22T17:10:00,GRU,638.34,MX,19-12-2024,ida
2025-02-22T23:00:00,FLN,gol,2025-02-22T21:40:00,GRU,363.34,LT,19-12-2024,ida
2025-02-22T23:00:00,FLN,gol,2025-02-22T21:40:00,GRU,488.34,PL,19-12-2024,ida
2025-02-22T23:00:00,FLN,gol,2025-02-22T21:40:00,GRU,638.34,MX,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,363.34,LT,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,488.34,PL,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,638.34,MX,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,363.34,LT,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,488.34,PL,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,638.34,MX,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1053.34,LT,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1178.34,PL,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1333.34,MX,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1053.34,LT,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1178.34,PL,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1333.34,MX,19-12-2024,ida
2025-03-02T07:55:00,GRU,gol,2025-03-02T06:30:00,FLN,382.82,LT,19-12-2024,volta
2025-03-02T07:55:00,GRU,gol,2025-03-02T06:30:00,FLN,507.82,PL,19-12-2024,volta
2025-03-02T07:55:00,GRU,gol,2025-03-02T06:30:00,FLN,657.82,MX,19-12-2024,volta
2025-03-02T20:35:00,GRU,gol,2025-03-02T19:10:00,FLN,382.82,LT,19-12-2024,volta
2025-03-02T20:35:00,GRU,gol,2025-03-02T19:10:00,FLN,507.82,PL,19-12-2024,volta
2025-03-02T20:35:00,GRU,gol,2025-03-02T19:10:00,FLN,657.82,MX,19-12-2024,volta
2025-03-02T11:20:00,GIG,gol,2025-03-02T09:50:00,FLN,2301.82,LT,19-12-2024,volta
2025-03-02T11:20:00,GIG,gol,2025-03-02T09:50:00,FLN,2426.82,PL,19-12-2024,volta
2025-03-02T11:20:00,GIG,gol,2025-03-02T09:50:00,FLN,2596.82,MX,19-12-2024,volta
2025-02-22T16:05:00,MAO,gol,2025-02-22T13:05:00,GRU,1024.34,LT,19-12-2024,ida
2025-02-22T16:05:00,MAO,gol,2025-02-22T13:05:00,GRU,1149.34,PL,19-12-2024,ida
2025-02-22T16:05:00,MAO,gol,2025-02-22T13:05:00,GRU,1304.34,MX,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1024.34,LT,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1149.34,PL,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1304.34,MX,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1024.34,LT,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1149.34,PL,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1304.34,MX,19-12-2024,ida
2025-02-22T17:40:00,BSB,gol,2025-02-22T15:50:00,GRU,1024.34,LT,19-12-2024,ida
2025-02-22T17:40:00,BSB,gol,2025-02-22T15:50:00,GRU,1149.34,PL,19-12-2024,ida
2025-02-22T17:40:00,BSB,gol,2025-02-22T15:50:00,GRU,1304.34,MX,19-12-2024,ida
2025-03-02T21:50:00,GRU,gol,2025-03-02T16:55:00,MAO,1488.97,LT,19-12-2024,volta
2025-03-02T21:50:00,GRU,gol,2025-03-02T16:55:00,MAO,1613.97,PL,19-12-2024,volta
2025-03-02T21:50:00,GRU,gol,2025-03-02T16:55:00,MAO,1773.97,MX,19-12-2024,volta
2025-03-02T19:45:00,BSB,gol,2025-03-02T15:50:00,MAO,1488.97,LT,19-12-2024,volta
2025-03-02T19:45:00,BSB,gol,2025-03-02T15:50:00,MAO,1613.97,PL,19-12-2024,volta
2025-03-02T19:45:00,BSB,gol,2025-03-02T15:50:00,MAO,1773.97,MX,19-12-2024,volta
2025-02-22T12:10:00,MCZ,gol,2025-02-22T09:15:00,GRU,854.34,LT,19-12-2024,ida
2025-02-22T12:10:00,MCZ,gol,2025-02-22T09:15:00,GRU,979.34,PL,19-12-2024,ida
2025-02-22T12:10:00,MCZ,gol,2025-02-22T09:15:00,GRU,1134.34,MX,19-12-2024,ida
2025-02-22T16:45:00,MCZ,gol,2025-02-22T13:50:00,GRU,854.34,LT,19-12-2024,ida
2025-02-22T16:45:00,MCZ,gol,2025-02-22T13:50:00,GRU,979.34,PL,19-12-2024,ida
2025-02-22T16:45:00,MCZ,gol,2025-02-22T13:50:00,GRU,1134.34,MX,19-12-2024,ida
2025-02-23T00:05:00,MCZ,gol,2025-02-22T21:05:00,GRU,632.34,LT,19-12-2024,ida
2025-02-23T00:05:00,MCZ,gol,2025-02-22T21:05:00,GRU,757.34,PL,19-12-2024,ida
2025-02-23T00:05:00,MCZ,gol,2025-02-22T21:05:00,GRU,907.34,MX,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,755.34,LT,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,880.34,PL,19-12-2024,ida
2025-02-22T07:50:00,BSB,gol,2025-02-22T06:00:00,GRU,1035.34,MX,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,755.34,LT,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,880.34,PL,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,1035.34,MX,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,755.34,LT,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,880.34,PL,19-12-2024,ida
2025-02-22T07:15:00,GIG,gol,2025-02-22T06:10:00,GRU,1035.34,MX,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1492.34,LT,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1617.34,PL,19-12-2024,ida
2025-02-22T10:25:00,GIG,gol,2025-02-22T09:20:00,GRU,1777.34,MX,19-12-2024,ida
2025-02-22T23:40:00,BSB,gol,2025-02-22T21:55:00,GRU,755.34,LT,19-12-2024,ida
2025-02-22T23:40:00,BSB,gol,2025-02-22T21:55:00,GRU,880.34,PL,19-12-2024,ida
2025-02-22T23:40:00,BSB,gol,2025-02-22T21:55:00,GRU,1035.34,MX,19-12-2024,ida
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:15:00,MCZ,1961.04,LT,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:15:00,MCZ,2086.04,PL,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:15:00,MCZ,2256.04,MX,19-12-2024,volta
2025-03-02T20:40:00,GRU,gol,2025-03-02T17:35:00,MCZ,1961.04,LT,19-12-2024,volta
2025-03-02T20:40:00,GRU,gol,2025-03-02T17:35:00,MCZ,2086.04,PL,19-12-2024,volta
2025-03-02T20:40:00,GRU,gol,2025-03-02T17:35:00,MCZ,2256.04,MX,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T11:05:00,MCZ,2368.04,LT,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T11:05:00,MCZ,2493.04,PL,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T11:05:00,MCZ,2663.04,MX,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,2368.04,LT,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,2493.04,PL,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,2663.04,MX,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,2368.04,LT,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,2493.04,PL,19-12-2024,volta
2025-03-02T13:40:00,SSA,gol,2025-03-02T12:30:00,MCZ,2663.04,MX,19-12-2024,volta
2025-03-02T19:35:00,BSB,gol,2025-03-02T17:10:00,MCZ,2368.04,LT,19-12-2024,volta
2025-03-02T19:35:00,BSB,gol,2025-03-02T17:10:00,MCZ,2493.04,PL,19-12-2024,volta
2025-03-02T19:35:00,BSB,gol,2025-03-02T17:10:00,MCZ,2663.04,MX,19-12-2024,volta
2025-02-23T00:35:00,THE,gol,2025-02-22T21:25:00,GRU,706.34,LT,19-12-2024,ida
2025-02-23T00:35:00,THE,gol,2025-02-22T21:25:00,GRU,831.34,PL,19-12-2024,ida
2025-02-23T00:35:00,THE,gol,2025-02-22T21:25:00,GRU,981.34,MX,19-12-2024,ida
2025-03-02T05:20:00,GRU,gol,2025-03-02T02:05:00,THE,720.46,LT,19-12-2024,volta
2025-03-02T05:20:00,GRU,gol,2025-03-02T02:05:00,THE,845.46,PL,19-12-2024,volta
2025-03-02T05:20:00,GRU,gol,2025-03-02T02:05:00,THE,995.46,MX,19-12-2024,volta
2025-02-22T12:50:00,JPA,gol,2025-02-22T09:30:00,GRU,640.34,LT,19-12-2024,ida
